AVG_MONTHLY_HRS,DEPT_ID,FILED_COMPLAINT,LAST_EVALUATION,N_PROJECTS,RECENTLY_PROMOTED,SALARY,SATISFACTION,STATUS,TENURE,EMPLOYEE_ID,DEPT_NAME,DEPT_HEAD
158,D00-SS,0,0.542861,2,0,medium,0.434356,Left,3,111998,Sales,Edward J Bayley
262,D00-PD,0,0.803693,6,0,low,0.147912,Left,4,122094,Product,Darcy Staines
228,D00-PD,0,1,4,0,low,0.739066,Left,5,116930,Product,Darcy Staines
128,D00-SS,0,0.706105,2,0,low,0.401273,Left,3,124934,Sales,Edward J Bayley
136,D00-SP,0,0.539309,2,0,low,0.377602,Left,3,113290,Support,Amelia Westray
250,D00-SS,0,0.951525,6,0,medium,0.162856,Left,4,122708,Sales,Edward J Bayley
226,D00-PD,0,0.896388,4,0,medium,0.828176,Left,5,113666,Product,Darcy Staines
288,D00-ENG,0,0.924781,7,0,low,0.0710531,Left,4,123697,Engineering,Sushant Raghunathan K
226,D00-SS,0,0.928924,4,0,low,0.766291,Left,5,126367,Sales,Edward J Bayley
244,D00-PD,0,0.866022,6,0,medium,0.0913601,Left,4,111693,Product,Darcy Staines
235,D00-PD,0,1,5,0,low,0.7491,Left,5,127126,Product,Darcy Staines
263,D00-PD,0,0.93739,5,0,medium,0.820062,Left,5,124669,Product,Darcy Staines
257,D00-SP,1,0.497813,6,0,low,0.418404,Employed,6,104890,Support,Amelia Westray
232,D00-FN,1,0.847623,5,0,medium,0.898917,Left,5,134184,Finance,Aanchal J
257,D00-ENG,0,1,5,0,medium,0.874887,Left,5,116621,Engineering,Sushant Raghunathan K
178,D00-MN,0,0.933046,3,0,low,0.826652,Employed,3,118558,Management,Ellie Trafton
242,D00-SS,0,0.924484,3,0,high,0.672942,Employed,10,104159,Sales,Edward J Bayley
266,D00-IT,0,0.603819,5,0,low,0.165847,Employed,7,113352,IT,Henry Adey
252,D00-SS,1,0.630359,4,0,medium,0.662523,Employed,3,106436,Sales,Edward J Bayley
216,D00-SP,0,0.577874,3,0,low,0.730526,Employed,3,110771,Support,Amelia Westray
258,D00-SP,0,0.822774,4,0,low,0.908322,Employed,4,100795,Support,Amelia Westray
179,D00-SS,0,0.918914,3,0,medium,1,Employed,3,109292,Sales,Edward J Bayley
211,D00-ENG,0,0.747381,5,0,medium,0.753038,Employed,2,107738,Engineering,Sushant Raghunathan K
198,D00-ENG,0,0.81859,5,0,low,0.442896,Employed,4,101997,Engineering,Sushant Raghunathan K
177,D00-ENG,0,0.838009,4,0,low,0.955254,Employed,6,142892,Engineering,Sushant Raghunathan K
176,D00-SP,0,0.968849,3,0,medium,0.520147,Employed,3,113213,Support,Amelia Westray
275,D00-IT,0,0.578775,3,0,high,0.58168,Employed,2,118518,IT,Henry Adey
195,D00-SS,0,0.961188,4,0,medium,0.781206,Employed,3,101667,Sales,Edward J Bayley
154,D00-SP,0,0.734583,3,0,high,0.638969,Employed,3,103758,Support,Amelia Westray
194,D00-IT,1,0.569008,3,0,low,0.653407,Employed,2,103313,IT,Henry Adey
140,D00-FN,0,0.587382,3,0,medium,0.794487,Employed,3,106266,Finance,Aanchal J
267,D00-MN,0,0.804383,3,0,high,0.464176,Employed,2,114310,Management,Ellie Trafton
130,D00-SS,0,0.454604,2,0,low,0.361126,Left,3,114278,Sales,Edward J Bayley
173,D00-ENG,0,0.437241,5,0,medium,0.428707,Employed,5,109878,Engineering,Sushant Raghunathan K
160,D00-SS,0,0.996709,4,0,low,0.587482,Employed,3,102083,Sales,Edward J Bayley
144,D00-IT,1,0.654343,3,0,low,0.265714,Employed,6,101027,IT,Henry Adey
148,D00-MN,0,0.583019,3,0,high,0.582169,Employed,10,115905,Management,Ellie Trafton
185,D00-SP,0,0.500868,3,0,low,0.657354,Employed,3,109871,Support,Amelia Westray
270,D00-MN,0,0.863777,5,0,low,0.830065,Employed,2,109637,Management,Ellie Trafton
133,D00-MT,0,0.498218,2,0,low,0.364651,Left,3,108578,Marketing,Reuben Swann
194,D00-PR,0,0.777422,3,0,low,0.745123,Employed,2,101542,Procurement,Louie Viles
224,D00-SS,0,0.445911,3,0,low,0.790558,Employed,3,101275,Sales,Edward J Bayley
215,D00-SS,0,0.709348,3,0,high,0.671697,Employed,6,115555,Sales,Edward J Bayley
180,D00-FN,0,0.718499,5,0,low,0.681781,Employed,3,103183,Finance,Aanchal J
266,D00-MN,0,0.62862,3,0,high,0.579164,Employed,2,101571,Management,Ellie Trafton
241,D00-ENG,0,0.768559,5,0,low,0.740525,Employed,3,139678,Engineering,Sushant Raghunathan K
148,D00-SS,0,0.670222,3,0,low,0.506757,Employed,2,100908,Sales,Edward J Bayley
262,D00-IT,1,0.812821,3,0,medium,0.657867,Employed,5,113912,IT,Henry Adey
246,D00-PD,0,0.923536,6,0,medium,0.0778585,Left,4,113153,Product,Darcy Staines
186,D00-ENG,0,0.692295,3,0,low,0.739246,Employed,2,103592,Engineering,Sushant Raghunathan K
133,D00-PD,0,0.785796,3,0,medium,0.846336,Employed,3,100656,Product,Darcy Staines
162,D00-SP,0,0.950497,3,0,low,0.391481,Employed,5,119832,Support,Amelia Westray
207,D00-ENG,1,0.733073,4,0,low,0.915047,Employed,2,107957,Engineering,Sushant Raghunathan K
148,D00-MN,1,0.370203,2,1,high,0.452261,Employed,2,117476,Management,Ellie Trafton
256,D00-SP,0,0.911943,5,0,low,0.779851,Left,5,109819,Support,Amelia Westray
222,D00-SS,0,0.761882,4,0,medium,0.601763,Employed,2,101197,Sales,Edward J Bayley
164,D00-SS,0,0.952716,4,1,medium,0.493042,Employed,3,112041,Sales,Edward J Bayley
181,D00-SS,0,0.892004,5,0,low,0.578442,Employed,3,104492,Sales,Edward J Bayley
166,D00-ENG,0,0.852131,2,0,medium,0.847043,Employed,3,103492,Engineering,Sushant Raghunathan K
149,D00-SP,0,0.505197,2,0,low,0.510686,Left,3,106847,Support,Amelia Westray
191,D00-SP,0,0.608253,3,0,medium,0.822583,Employed,3,113123,Support,Amelia Westray
189,D00-AD,0,0.539467,4,0,low,0.831444,Employed,4,103113,Admin,Evelyn Tolson
166,D00-ENG,1,0.960755,6,0,medium,0.558867,Employed,5,139797,Engineering,Sushant Raghunathan K
135,D00-SS,0,0.464137,2,0,low,0.380291,Left,3,110402,Sales,Edward J Bayley
145,D00-SS,0,0.638559,3,0,high,0.567113,Employed,2,111217,Sales,Edward J Bayley
243,D00-SS,0,0.706105,4,0,medium,0.69802,Employed,2,137388,Sales,Edward J Bayley
160,D00-SP,0,0.528437,2,0,low,0.490135,Left,3,109350,Support,Amelia Westray
152,D00-FN,0,0.457985,2,0,low,0.361567,Left,3,109070,Finance,Aanchal J
141,D00-IT,0,0.472676,3,0,medium,0.752031,Employed,3,104317,IT,Henry Adey
135,D00-SS,0,0.538431,2,0,low,0.481315,Left,3,109957,Sales,Edward J Bayley
163,D00-PD,1,0.876988,4,0,low,0.589678,Employed,3,116901,Product,Darcy Staines
219,D00-SS,0,0.476576,2,0,low,0.413536,Employed,4,134434,Sales,Edward J Bayley
272,D00-SS,0,0.799188,5,0,low,0.207817,Employed,2,118406,Sales,Edward J Bayley
247,D00-PD,1,0.620838,4,0,low,0.206076,Employed,3,115162,Product,Darcy Staines
275,D00-MN,0,0.983106,5,0,low,0.964822,Left,3,100175,Management,Ellie Trafton
232,D00-ENG,0,0.915975,4,0,medium,0.789024,Left,5,106550,Engineering,Sushant Raghunathan K
173,D00-SS,0,0.706105,4,0,low,0.498,Employed,3,132145,Sales,Edward J Bayley
237,D00-SS,1,0.828945,3,0,low,0.971195,Employed,4,107899,Sales,Edward J Bayley
257,D00-FN,0,0.768243,3,0,low,0.290318,Employed,5,103320,Finance,Aanchal J
268,D00-MN,0,0.531927,2,0,high,0.788665,Employed,2,110598,Management,Ellie Trafton
203,D00-ENG,0,0.60609,4,0,low,0.274145,Employed,5,105174,Engineering,Sushant Raghunathan K
162,D00-PD,0,0.90657,4,0,low,0.827685,Employed,3,116482,Product,Darcy Staines
145,D00-SP,0,0.561191,2,0,low,0.426802,Left,3,111498,Support,Amelia Westray
228,D00-ENG,0,0.970835,3,0,low,0.672059,Employed,2,117491,Engineering,Sushant Raghunathan K
135,D00-IT,0,0.532317,5,0,low,0.15797,Left,6,115088,IT,Henry Adey
108,D00-SS,0,0.794307,2,0,low,0.41557,Employed,3,115447,Sales,Edward J Bayley
101,D00-PD,0,0.421189,6,0,low,0.443005,Employed,5,114188,Product,Darcy Staines
163,D00-SS,0,0.532203,5,0,low,0.577521,Employed,3,119343,Sales,Edward J Bayley
211,D00-SS,0,0.676553,2,0,medium,0.891209,Employed,3,103322,Sales,Edward J Bayley
240,D00-SS,0,0.734342,5,0,medium,0.928539,Employed,3,105403,Sales,Edward J Bayley
240,D00-PD,0,0.916144,4,0,low,0.898066,Employed,3,104917,Product,Darcy Staines
153,D00-FN,0,0.498196,2,0,medium,0.34058,Left,3,107888,Finance,Aanchal J
258,D00-SS,0,0.819623,3,0,low,0.561287,Employed,2,116560,Sales,Edward J Bayley
179,D00-IT,0,0.529369,4,0,low,0.896925,Employed,4,113294,IT,Henry Adey
185,D00-IT,0,0.542393,3,0,medium,0.514205,Employed,2,107389,IT,Henry Adey
274,D00-ENG,0,0.565158,5,0,medium,0.624981,Employed,3,116107,Engineering,Sushant Raghunathan K
252,D00-SS,1,0.940468,5,0,low,0.77883,Employed,3,112897,Sales,Edward J Bayley
146,D00-IT,1,0.501984,4,0,low,0.940169,Employed,6,100204,IT,Henry Adey
120,D00-FN,0,0.712966,5,0,high,0.270888,Employed,4,104775,Finance,Aanchal J
267,D00-SS,0,0.997102,6,0,medium,0.136566,Left,4,112516,Sales,Edward J Bayley
272,D00-SS,0,0.497615,6,0,low,0.910237,Employed,6,102733,Sales,Edward J Bayley
154,D00-ENG,0,0.882429,5,0,medium,0.94203,Employed,2,116037,Engineering,Sushant Raghunathan K
264,D00-SS,0,0.917492,4,0,low,0.845626,Left,5,115858,Sales,Edward J Bayley
212,D00-SS,0,0.570611,4,0,low,0.909543,Employed,3,119022,Sales,Edward J Bayley
174,D00-FN,0,0.744834,5,0,high,0.529674,Employed,3,101321,Finance,Aanchal J
267,D00-ENG,0,0.785614,3,0,medium,0.529709,Employed,4,115815,Engineering,Sushant Raghunathan K
155,D00-SP,0,0.986777,3,0,medium,0.600472,Employed,3,107419,Support,Amelia Westray
151,D00-ENG,0,0.78818,4,0,low,0.198336,Employed,6,110253,Engineering,Sushant Raghunathan K
189,D00-SP,0,0.99524,5,0,low,0.816008,Employed,3,112498,Support,Amelia Westray
304,D00-ENG,0,0.841313,6,0,low,0.07568,Left,4,116060,Engineering,Sushant Raghunathan K
197,D00-SP,0,0.734583,4,0,low,0.744371,Employed,3,113567,Support,Amelia Westray
236,D00-SS,0,0.652902,5,0,medium,0.185266,Left,3,110580,Sales,Edward J Bayley
133,D00-SS,1,0.618064,4,0,medium,0.895698,Employed,4,114558,Sales,Edward J Bayley
232,D00-SS,0,0.580778,4,0,low,0.896314,Employed,2,117307,Sales,Edward J Bayley
220,D00-SS,0,0.785668,3,0,low,0.704924,Employed,3,103267,Sales,Edward J Bayley
145,D00-SS,0,0.706105,4,0,low,0.431158,Employed,3,113676,Sales,Edward J Bayley
148,D00-MT,0,1,3,0,low,0.922457,Employed,3,101158,Marketing,Reuben Swann
193,D00-SP,0,0.912841,5,0,medium,0.57121,Employed,4,101993,Support,Amelia Westray
230,D00-ENG,0,0.966867,4,0,low,0.739081,Employed,3,112834,Engineering,Sushant Raghunathan K
182,D00-SP,0,0.596763,4,0,low,0.656958,Employed,2,103599,Support,Amelia Westray
204,D00-SS,1,0.505299,6,0,low,0.178779,Employed,6,112372,Sales,Edward J Bayley
215,D00-MN,0,0.882248,3,0,high,0.831451,Employed,4,116267,Management,Ellie Trafton
111,D00-IT,0,0.631503,6,0,high,0.79478,Employed,6,112492,IT,Henry Adey
147,D00-SS,0,0.725949,4,0,medium,0.729855,Employed,3,105419,Sales,Edward J Bayley
273,D00-IT,1,0.670327,4,0,low,0.682562,Employed,4,107517,IT,Henry Adey
140,D00-SS,0,0.502426,2,0,medium,0.369771,Left,3,108339,Sales,Edward J Bayley
260,D00-SS,0,1,4,0,medium,0.800084,Employed,3,117264,Sales,Edward J Bayley
258,D00-SP,0,0.660431,4,0,high,0.690664,Employed,2,115284,Support,Amelia Westray
224,D00-SS,0,0.638386,5,0,medium,0.922001,Employed,2,116519,Sales,Edward J Bayley
263,D00-ENG,0,0.517302,5,0,low,0.751199,Employed,3,103711,Engineering,Sushant Raghunathan K
216,D00-SP,1,0.54601,4,0,medium,0.612437,Employed,2,110455,Support,Amelia Westray
166,D00-SP,0,0.832866,3,0,medium,0.927178,Employed,3,108165,Support,Amelia Westray
148,D00-IT,0,0.623268,3,0,medium,0.5403,Employed,3,108665,IT,Henry Adey
259,D00-ENG,0,0.594601,5,0,high,0.670334,Employed,3,103283,Engineering,Sushant Raghunathan K
201,D00-SP,1,0.748509,3,0,medium,0.768019,Employed,6,100125,Support,Amelia Westray
265,D00-SP,0,0.71711,3,0,medium,0.527404,Employed,3,118012,Support,Amelia Westray
205,D00-ENG,0,1,3,0,low,0.528917,Employed,3,109272,Engineering,Sushant Raghunathan K
201,D00-SP,0,0.556452,4,0,low,0.481303,Employed,4,117685,Support,Amelia Westray
227,D00-SS,0,0.863579,2,0,medium,0.545199,Employed,4,117445,Sales,Edward J Bayley
257,D00-SS,0,0.640017,6,0,medium,0.0944393,Employed,3,114439,Sales,Edward J Bayley
135,D00-MN,0,0.901558,5,0,medium,0.721725,Employed,3,118039,Management,Ellie Trafton
247,D00-SS,0,0.800173,3,0,low,0.727643,Employed,3,112036,Sales,Edward J Bayley
202,D00-SS,0,0.655755,4,0,high,0.858935,Employed,3,115218,Sales,Edward J Bayley
203,D00-SP,1,0.768369,5,0,high,0.726189,Employed,2,103901,Support,Amelia Westray
240,D00-SS,0,0.796101,3,0,low,0.845526,Employed,8,102293,Sales,Edward J Bayley
216,D00-FN,0,0.488009,3,0,high,0.633289,Employed,3,114394,Finance,Aanchal J
224,D00-PD,0,0.693703,4,0,high,0.88205,Employed,2,105955,Product,Darcy Staines
132,D00-SS,1,0.519422,2,0,low,0.439185,Left,3,118077,Sales,Edward J Bayley
141,D00-SS,1,0.463875,6,0,low,0.89103,Employed,2,113118,Sales,Edward J Bayley
281,D00-ENG,0,0.833545,7,0,low,0.0891522,Left,4,100205,Engineering,Sushant Raghunathan K
149,D00-MT,1,0.729536,3,0,medium,0.676609,Employed,3,118158,Marketing,Reuben Swann
238,D00-SS,0,0.812474,3,0,low,0.664192,Employed,2,107025,Sales,Edward J Bayley
180,D00-PD,0,0.759716,4,0,high,0.574609,Employed,3,106961,Product,Darcy Staines
172,D00-SS,0,0.961249,5,0,medium,0.779423,Employed,3,107251,Sales,Edward J Bayley
115,D00-SS,0,0.45197,6,0,low,0.453941,Employed,3,114319,Sales,Edward J Bayley
209,D00-SP,0,0.818427,5,0,low,0.483728,Employed,2,100927,Support,Amelia Westray
270,D00-IT,0,0.579717,3,0,low,0.539209,Employed,3,109694,IT,Henry Adey
180,D00-PR,0,0.613586,2,0,low,0.430925,Employed,3,115636,Procurement,Louie Viles
135,D00-PR,0,0.744685,4,1,medium,0.888788,Employed,3,106646,Procurement,Louie Viles
269,D00-IT,0,0.726186,4,0,medium,0.465378,Employed,3,102201,IT,Henry Adey
238,D00-MN,1,0.790329,4,0,medium,0.964559,Employed,3,118981,Management,Ellie Trafton
179,D00-SS,1,0.715585,3,0,medium,0.674084,Employed,3,107697,Sales,Edward J Bayley
170,D00-IT,1,0.557676,3,0,low,0.392803,Employed,3,104341,IT,Henry Adey
268,D00-SS,0,0.702685,3,0,low,0.618488,Employed,3,119835,Sales,Edward J Bayley
201,D00-MT,0,0.773097,4,0,medium,0.133195,Employed,5,109443,Marketing,Reuben Swann
145,D00-SS,0,0.427874,2,0,medium,0.530303,Employed,3,109133,Sales,Edward J Bayley
124,D00-TP,1,0.7288275,2,0,medium,0.652394,Employed,3,118850,Temp,Micheal Zachrey
298,D00-ENG,0,0.93197,6,0,medium,0.164343,Left,4,114755,Engineering,Sushant Raghunathan K
154,D00-FN,1,0.736991,4,0,medium,0.69141,Employed,2,144916,Finance,Aanchal J
154,D00-IT,0,0.691886,3,0,medium,0.562448,Employed,10,116034,IT,Henry Adey
143,D00-ENG,0,0.481751,3,0,medium,0.550337,Employed,2,113161,Engineering,Sushant Raghunathan K
148,D00-FN,0,0.543948,2,0,medium,0.507889,Left,3,107380,Finance,Aanchal J
270,D00-SS,0,0.708474,4,0,low,0.516701,Employed,3,115690,Sales,Edward J Bayley
250,D00-SS,1,0.70328,5,0,medium,0.790243,Employed,3,101928,Sales,Edward J Bayley
135,D00-SS,0,0.722339,4,0,low,0.629324,Employed,2,105742,Sales,Edward J Bayley
274,D00-SS,0,0.726396,3,0,medium,0.793444,Employed,2,110387,Sales,Edward J Bayley
69,D00-TP,0,0.7288275,1,0,low,0.652394,Employed,3,113076,Temp,Micheal Zachrey
174,D00-IT,0,0.464176,2,0,low,0.54581,Employed,3,117192,IT,Henry Adey
159,D00-ENG,0,0.545608,4,0,low,0.94748,Employed,3,103108,Engineering,Sushant Raghunathan K
187,D00-SS,1,0.34627,6,0,high,0.291311,Employed,10,110894,Sales,Edward J Bayley
234,D00-IT,0,0.82241,4,0,low,0.727367,Employed,3,100331,IT,Henry Adey
219,D00-SP,0,1,5,0,low,0.788578,Left,5,142489,Support,Amelia Westray
152,D00-IT,0,0.476448,2,0,medium,0.494826,Employed,2,113105,IT,Henry Adey
201,D00-ENG,0,0.842181,3,0,medium,0.573496,Employed,2,105847,Engineering,Sushant Raghunathan K
267,D00-SP,1,0.773755,5,0,low,0.696068,Employed,2,106561,Support,Amelia Westray
254,D00-SS,0,0.758867,3,0,medium,0.528723,Employed,2,113572,Sales,Edward J Bayley
143,D00-ENG,1,1,4,0,medium,0.771011,Employed,3,102999,Engineering,Sushant Raghunathan K
229,D00-SP,1,0.645276,3,0,low,0.873021,Employed,2,142528,Support,Amelia Westray
186,D00-ENG,1,0.521806,4,0,medium,1,Employed,4,114045,Engineering,Sushant Raghunathan K
143,D00-SP,1,0.66133,6,0,low,0.205269,Employed,5,117367,Support,Amelia Westray
198,D00-SS,0,0.500239,5,0,low,0.911958,Employed,3,115385,Sales,Edward J Bayley
153,D00-SP,0,0.825368,3,0,medium,0.667594,Employed,10,103077,Support,Amelia Westray
164,D00-SP,0,0.548967,3,0,low,0.695224,Employed,6,108858,Support,Amelia Westray
281,D00-FN,1,0.69683,5,0,medium,0.194355,Employed,4,108729,Finance,Aanchal J
271,D00-SP,0,0.712901,4,0,medium,0.57958,Employed,2,101659,Support,Amelia Westray
148,D00-SP,0,0.947372,3,0,medium,1,Employed,3,109160,Support,Amelia Westray
217,D00-SS,0,0.553097,4,0,low,0.167054,Employed,6,119830,Sales,Edward J Bayley
233,D00-SP,0,0.734583,4,0,low,0.636956,Employed,2,114687,Support,Amelia Westray
151,D00-ENG,0,0.733073,6,0,low,0.409562,Employed,2,108594,Engineering,Sushant Raghunathan K
192,D00-ENG,0,1,4,0,high,0.744145,Employed,4,115082,Engineering,Sushant Raghunathan K
136,D00-IT,0,0.610225,3,0,medium,0.70326,Employed,2,106407,IT,Henry Adey
160,D00-IT,0,0.726186,4,0,low,0.580783,Employed,2,114657,IT,Henry Adey
264,D00-MT,1,0.864108,3,0,medium,1,Employed,4,109870,Marketing,Reuben Swann
213,D00-SS,0,0.729999,3,0,low,0.973471,Employed,4,110874,Sales,Edward J Bayley
180,D00-IT,0,0.756055,4,0,low,0.536071,Employed,3,104145,IT,Henry Adey
135,D00-SP,0,0.617023,2,0,low,0.456529,Left,3,102780,Support,Amelia Westray
164,D00-SP,0,0.571405,4,0,low,0.858007,Employed,3,113057,Support,Amelia Westray
170,D00-SS,0,0.706105,5,0,medium,0.470507,Employed,2,111295,Sales,Edward J Bayley
157,D00-IT,0,0.892219,4,0,low,0.672805,Employed,2,100539,IT,Henry Adey
144,D00-ENG,1,0.880348,4,0,low,0.90595,Employed,3,114897,Engineering,Sushant Raghunathan K
240,D00-IT,0,0.900455,5,0,medium,0.932743,Left,5,111808,IT,Henry Adey
230,D00-PD,0,0.634194,3,0,low,0.737685,Employed,2,111936,Product,Darcy Staines
177,D00-SS,1,0.376528,6,0,medium,0.589399,Employed,2,115901,Sales,Edward J Bayley
221,D00-ENG,1,0.805053,4,0,low,0.932998,Employed,3,109884,Engineering,Sushant Raghunathan K
187,D00-MN,0,0.632533,3,0,high,0.881158,Employed,2,114618,Management,Ellie Trafton
128,D00-ENG,0,0.317279,4,0,medium,0.35426,Employed,4,105014,Engineering,Sushant Raghunathan K
164,D00-FN,0,0.800727,3,0,medium,0.966761,Employed,2,114675,Finance,Aanchal J
134,D00-AD,0,0.700876,6,0,high,0.455986,Employed,8,108116,Admin,Evelyn Tolson
149,D00-SS,0,0.887821,2,0,low,0.860261,Employed,3,107056,Sales,Edward J Bayley
109,D00-ENG,1,0.688718,3,0,low,0.687016,Employed,5,107653,Engineering,Sushant Raghunathan K
228,D00-SS,0,1,2,0,low,0.248175,Employed,3,137746,Sales,Edward J Bayley
242,D00-SP,0,0.908943,5,0,medium,0.725403,Left,5,118959,Support,Amelia Westray
136,D00-SS,0,0.658188,5,0,medium,0.675034,Employed,3,111224,Sales,Edward J Bayley
248,D00-SP,0,0.734296,2,0,low,0.685611,Employed,3,108957,Support,Amelia Westray
249,D00-SS,0,0.845217,3,0,low,0.779043,Employed,3,117347,Sales,Edward J Bayley
259,D00-SS,1,0.706499,4,0,low,0.509029,Employed,2,113718,Sales,Edward J Bayley
238,D00-SP,0,0.830936,5,0,medium,0.909035,Left,5,134427,Support,Amelia Westray
150,D00-MT,0,0.876705,3,0,medium,0.9239,Employed,2,139547,Marketing,Reuben Swann
180,D00-FN,0,0.601248,3,0,low,0.653394,Employed,3,103645,Finance,Aanchal J
308,D00-IT,0,0.960099,7,0,medium,0.131137,Left,4,115277,IT,Henry Adey
248,D00-PR,1,0.797823,5,0,low,0.753294,Employed,2,115246,Procurement,Louie Viles
131,D00-PD,1,0.525492,2,0,medium,0.402331,Left,3,102447,Product,Darcy Staines
245,D00-SS,0,0.557607,3,0,low,0.559321,Employed,3,137583,Sales,Edward J Bayley
224,D00-PD,0,0.56659,3,0,low,0.647427,Employed,3,117422,Product,Darcy Staines
174,D00-SS,0,0.643608,6,0,medium,0.150714,Employed,3,117729,Sales,Edward J Bayley
250,D00-SP,0,0.757767,3,0,low,0.704129,Employed,3,113300,Support,Amelia Westray
132,D00-SP,0,0.516348,2,0,low,0.351044,Left,3,117427,Support,Amelia Westray
206,D00-FN,0,0.675864,2,0,low,0.587677,Employed,3,104730,Finance,Aanchal J
151,D00-SS,0,0.515062,2,0,low,0.364744,Left,3,109609,Sales,Edward J Bayley
256,D00-SS,1,0.548169,5,0,low,0.564588,Employed,4,110255,Sales,Edward J Bayley
286,D00-SP,0,0.350567,5,0,low,0.908653,Employed,4,102792,Support,Amelia Westray
270,D00-IT,0,0.911895,5,0,high,0.721988,Left,5,107122,IT,Henry Adey
218,D00-MT,0,0.471775,4,0,low,0.232378,Employed,4,102622,Marketing,Reuben Swann
134,D00-IT,0,0.726186,5,0,high,0.705559,Employed,3,104573,IT,Henry Adey
187,D00-PD,1,0.965417,4,0,low,0.810816,Employed,6,109015,Product,Darcy Staines
166,D00-SS,1,0.50947,3,0,medium,0.975885,Employed,6,108270,Sales,Edward J Bayley
158,D00-PD,0,0.438627,2,0,medium,0.595297,Employed,2,102290,Product,Darcy Staines
175,D00-SS,0,0.45295,3,0,medium,0.521424,Employed,3,107476,Sales,Edward J Bayley
139,D00-SP,0,0.759532,5,0,medium,0.207399,Employed,3,115169,Support,Amelia Westray
211,D00-MT,0,1,4,1,low,1,Employed,2,108656,Marketing,Reuben Swann
261,D00-SS,0,0.86765,4,0,medium,0.903216,Employed,4,112076,Sales,Edward J Bayley
154,D00-SS,0,0.580014,2,0,high,0.962171,Employed,4,110469,Sales,Edward J Bayley
240,D00-SP,0,1,5,0,low,0.831464,Left,5,113559,Support,Amelia Westray
196,D00-PR,0,0.670573,3,0,low,0.539691,Employed,3,108463,Procurement,Louie Viles
152,D00-ENG,0,0.443904,3,0,medium,0.528548,Employed,2,114388,Engineering,Sushant Raghunathan K
145,D00-MN,0,0.874779,5,0,low,0.208234,Employed,3,109608,Management,Ellie Trafton
156,D00-PD,0,0.964467,4,0,medium,0.808347,Employed,3,141835,Product,Darcy Staines
250,D00-PR,0,0.573864,4,0,medium,0.713919,Employed,2,103069,Procurement,Louie Viles
283,D00-IT,0,0.90902,6,0,low,0.154657,Left,5,104281,IT,Henry Adey
143,D00-IT,0,0.438714,3,0,medium,0.311057,Employed,4,133084,IT,Henry Adey
155,D00-IT,0,0.512702,2,0,low,0.468873,Left,3,119658,IT,Henry Adey
185,D00-SS,1,0.935426,4,0,medium,0.673733,Employed,2,104508,Sales,Edward J Bayley
217,D00-SS,0,0.706105,5,0,medium,0.738201,Employed,2,115700,Sales,Edward J Bayley
222,D00-MN,0,0.582376,5,0,high,0.722223,Employed,10,117732,Management,Ellie Trafton
275,D00-SP,1,0.881169,3,0,medium,0.762961,Employed,4,101186,Support,Amelia Westray
217,D00-SS,0,0.846073,4,0,medium,0.230993,Employed,5,114916,Sales,Edward J Bayley
215,D00-SP,1,0.727403,5,0,low,0.857188,Employed,2,113092,Support,Amelia Westray
222,D00-ENG,0,0.891203,6,0,low,0.269967,Employed,8,111147,Engineering,Sushant Raghunathan K
259,D00-PD,0,0.528483,5,0,medium,0.105787,Employed,5,109635,Product,Darcy Staines
261,D00-SP,0,0.870595,6,0,low,0.149232,Left,4,106991,Support,Amelia Westray
99,D00-SP,1,0.881665,5,0,high,0.360754,Employed,2,113445,Support,Amelia Westray
260,D00-PR,0,0.696037,3,0,low,0.954338,Employed,2,119567,Procurement,Louie Viles
184,D00-ENG,0,0.955988,4,0,medium,0.533698,Employed,3,106275,Engineering,Sushant Raghunathan K
177,D00-PD,0,0.779296,4,0,high,0.786728,Employed,2,109028,Product,Darcy Staines
156,D00-SS,0,0.706314,4,0,low,0.751154,Employed,3,101407,Sales,Edward J Bayley
204,D00-SS,0,0.726729,4,0,low,0.968978,Employed,2,118207,Sales,Edward J Bayley
205,D00-ENG,0,0.648586,4,0,medium,0.586888,Employed,3,117877,Engineering,Sushant Raghunathan K
156,D00-FN,0,0.508114,3,0,medium,0.698409,Employed,4,104609,Finance,Aanchal J
120,D00-MT,0,0.721493,2,0,medium,0.458298,Employed,2,100430,Marketing,Reuben Swann
